parent_asin,title,price,average_rating,rating_number,price_segment,rating_category,popularity_score,potential_brand,price_per_rating
B018SPX73K,Sandisk Ultra micro SDHC Micro SD UHS-1 TF Memory Card 16GB 16G (Two Pack 16GB x 2 =32GB) Class 10 & Everything But Stromboli Memory Card Reader,14.04,4.2,53,Budget (<$20),Good (4-4.5),0.32003014798602764,Sandisk,3.334916864608076
B018SQDFLS,Amartshows 2 Pack Quick Install Metal Screw for Quick Release Neck Strap/R-Strap/Neck Sling Strap Holder/Canon/Nikon/Sony Camera,,3.5,17,,Below Avg (3-3.5),0.2500092763033931,Amartshows,
B018SRKKJC,Brenthaven Collins Courier 13in Laptop Bag Blue,,4.8,13,,Excellent (4.5-5),0.38000695722754485,Brenthaven,
B018STURCU,Canon XA35 Professional Camcorder,2690.0,4.2,29,Premium (>$500),Good (4-4.5),0.320016233530938,Canon,638.9548693586698
B018SX50ZK,Caseling Case Fits Graphing Calculator TI Nspire CX II CAS/CX II/CX/CX CAS | Carrying Storage Travel Bag Protective Pouch.,13.99,4.7,550,Budget (<$20),Excellent (4.5-5),0.3703182931601757,Caseling,2.970276008492569
B018T32HUU,"Arca-Swiss Compatible Fusion Lens Plate - 3.75"" Length - Color Black",,5.0,13,,Excellent (4.5-5),0.40000695722754487,Arca-Swiss,
B018T7O3IA,totallee iPhone 6 Tempered Glass Screen Protector | Hard Rounded Edges HD Clarity 3D Touch Compatible Bubble-Free Installation for iPhone 6 / 6s (4.7 inch) Clear Glass (2 Pack),,4.0,38,,Average (3.5-4),0.3000214514515966,totallee,
B018T98H7G,iJoy- Logo Premium Active Bluetooth Neck Band Gray,,3.5,40,,Below Avg (3-3.5),0.25002261098952067,iJoy-,
B018TF4MYC,DarbeeVision DVP5000S HDMI Video Processor with Darbee Visual Presence Technology,,3.7,66,,Average (3.5-4),0.2700376849825345,DarbeeVision,
B018TPL3VW,Cellphone Accessories,,4.2,35,,Good (4-4.5),0.3200197121447104,Cellphone,
B018TV7NQU,"CZH-LABS Electronics-Salon Low Voltage Disconnect Module LVD, 24V 30A, Protect/Prolong Battery Life.",19.99,4.5,16,Budget (<$20),Good (4-4.5),0.35000869653443106,CZH-LABS,4.4323725055432375
B018TVCZE0,ALFG Universal Replacement Remote Control for AKB69680438 AKB69680403 AKB69680401,,3.8,27,,Average (3.5-4),0.28001507399301373,ALFG,
B018TW0KN2,"Electronics-Salon Low Voltage Disconnect Module LVD, 12V 10A, Protect/Prolong Battery Life.",15.99,3.8,85,Budget (<$20),Average (3.5-4),0.2800487005928137,Electronics-Salon,4.196850393700788
B018TXQU4O,"Rockville 12"" Sub Box for 1999-2006 Chevy Silverado 1500 Xcab/99-06 GMC Sierra",109.95,3.9,67,Mid-High ($100-200),Average (3.5-4),0.2900382647514965,Rockville,28.120204603580564
B018TZ29K6,"Akonier in-The-Ear Earphones,Travel/Running/Sport Listening to Music Headphones with Mic, Noise Cancelling Stereo Sound Earbuds for MP3/CD/DVD/MD Player and Other Game Systems with 3.5mm Jack (Blue)",,3.1,29,,Below Avg (3-3.5),0.21001623353093793,Akonier,
B018U3DI6G,"EEEKit 2 in 1 Light Solution Kit for Gopro Hero 5 4 Session,External USB 2.0 Lens LED Ring Shooting Light",,3.9,30,,Average (3.5-4),0.2900168132999,EEEKit,
B018U3HDM6,TENQ 2-pin Covert Acoustic Tube Earpiece Headset for Kenwood Puxing Wouxun Baofeng Two Way Radio 2pin(3 Pack),17.99,4.1,319,Budget (<$20),Good (4-4.5),0.3101843665299378,TENQ,4.377128953771289
B018U5NVNY,"30 Pack SD MMC/SDHC PRO Duo Memory Card Plastic Storage Jewel Case (Memory Card not Included) (1 3/8"" x 1 3/8"" x 1/4"")",6.97,4.5,1220,Budget (<$20),Good (4-4.5),0.3507067383647617,30,1.5454545454545454
B018U79YQK,Angelbird Wings PX1 PCIe x4 M.2 Adapter,,4.2,58,,Good (4-4.5),0.320033046830838,Angelbird,
B018UF3MXI,"SoundOriginal 8mm (SMD3528) Strip to DC LED Light Strip Connector - 3528 to Transformer DC Jack - Connector of Single Color LED Strip Light, Connector Strip to Power Adaptor (4pack)",,3.9,19,,Average (3.5-4),0.2900104358413172,SoundOriginal,
B018UFCQE4,iMangoo Universal Zipper Wallet Case Battery Pack Carrying Case Protective EVA Hard Pouch Accessory Organizer Power Bank Sleeve Heavy Duty Storage Hard Drive Bag Travelling Carrying Case Black,,3.8,49,,Average (3.5-4),0.28002782891017924,iMangoo,
B018UFYOIA,"SKIVA [Apple MFi Certified][2-Pack] Cord2Go Duo (2.6ft/0.8m) Retractable Flat Charge and Sync 2-in-1 Cable with Lightning & microUSB connectors for iPhone X 8 8Plus 7 7+, Samsung & More [Model:CB145]",,4.0,34,,Average (3.5-4),0.3000191323757483,SKIVA,
B018UGVYFU,Cynergy 3 Port Ethernet Hub USB C with USB C for Macbook 12 Inch with Retina Display and Chromebook Pixel,,3.3,18,,Below Avg (3-3.5),0.23000985607235516,Cynergy,
B018UGWLFM,Samsung Gear VR Innovator Edition Wearable for Galaxy S6 and Galaxy S6 Edge (Certified Refurbished),,3.6,31,,Average (3.5-4),0.26001739306886207,Samsung,
B018UHLFVC,"Seadream 2Pack 6 inch 4-Pole 3.5mm Male Right Angle to 3.5mm Female Stereo Audio Cable Headset Extension Cable for Beats Dr. Dre Studio iPhone,M to F Audio Cable (2PACK RED)",,4.0,15,,Average (3.5-4),0.300008116765469,Seadream,
B018UJH34S,MOFI4500-4GXeLTE-SIM3 4G/LTE Router AT&T T-Mobile with Embedded SIM with Band 12,,2.9,14,,Poor (<3),0.19000753699650688,MOFI4500-4GXeLTE-SIM3,
B018UO72OO,"IFLASH [2 Pack] 3.5mm Auxiliary Audio Cable (3ft Long) AUX - Gold Plated Design, Male to Male - for iPods, iPhones, iPads, Android Smartphone, Tablet, MP3 Player, Home/Car Stereos & More (White)",7.99,4.4,37,Budget (<$20),Good (4-4.5),0.34002087168263456,IFLASH,1.8117913832199546
B018UOIH6G,"[Apple MFi Certified][4-Pack] Skiva Cord2Go Duo (2.6ft/0.8m) Retractable Flat Charge and Sync 2-in-1 Cable with Lightning & microUSB connectors for iPhone X 8 8Plus 7 7+, Samsung & More [Model:CB146]",,3.7,110,,Average (3.5-4),0.27006319481686547,[Apple,
B018UP7Z5O,Joby GorillaPod Magnetic Tripod with Ivation Wireless Bluetooth Camera Shutter Remote Control for Apple and Android Phones and Ivation Universal Tripod Mount for Smartphones,,4.1,454,,Good (4-4.5),0.31026263533981707,Joby,
B018UR5270,"Apple iPad Mini 4 (Wi-Fi + Cellular, 128GB) - Gold",,4.5,49,,Good (4-4.5),0.3500278289101793,Apple,
B018UR5OSW,"Apple iPad Mini 4 (Wi-Fi + Cellular, 128GB) - Space Gray",,4.6,58,,Excellent (4.5-5),0.3600330468308379,Apple,
B018UT1YJI,"[Photofast] Gigastone 32GB iPhone Flash Drive, Lightning and PC USB 3.0, Super App for iOS iPad, Backup Facebook Instagram Dropbox Google Drive Contacts 4K Video Music, Full iPhone Backup",,4.3,188,,Good (4-4.5),0.33010841679590686,[Photofast],
B018UWWMH8,SanDisk Extreme 32GB microSDHC UHS-I/V30/U3/Class 10 Card with Adapter (2-Pack),26.98,4.7,429,Low ($20-50),Excellent (4.5-5),0.37024814111576543,SanDisk,5.7282377919320595
B018UYHBVS,"Artix Headphones with Microphone for Travel, Work, Kids, Teens, Running Sport with In-line Controller (Green)",,4.1,84,,Good (4-4.5),0.3100481208238517,Artix,
B018UYOXS2,InFocus Projector,,3.5,13,,Below Avg (3-3.5),0.25000695722754485,InFocus,
B018V7BB4C,5V 2A(2000mAh) US Power Adaptor for Android TV MX2 MX Matricom Gbox Q MXIII MXQ CS918 M8 M8S M8N TX3 TX5 T95Z T95 Plus X96 X96 Mini,10.99,4.4,93,Budget (<$20),Good (4-4.5),0.3400533387445104,5V,2.492063492063492
B018V7VMMI,"ORICO 4-Port USB 3.0 Unibody Portable Data Hub for iMac, MacBook, MacBook Air, Mac Mini, PC, Laptop - Black",,3.9,45,,Average (3.5-4),0.290025509834331,ORICO,
B018V8ERSS,"Fintie Verizon Ellipsis 10 2015 Case - Slim Fit Premium Vegan Leather Cover for Verizon Ellipsis 10"" 4G LTE Tablet (NOT FIT 2017 Verizon Ellipsis 10 HD), Black",,4.6,124,,Excellent (4.5-5),0.3600713115823344,Fintie,
B018V9VXK2,"CERRXIAN Rotating and Swivel Twist USB 2.0 Type A Male to Type A Female 360 Degree Rotation Adjustable Right Angle Extension Adapter Convertor (2-Pack,AM-FM)",7.99,3.8,274,Budget (<$20),Average (3.5-4),0.2801582769266447,CERRXIAN,2.0971128608923886
B018VAQ2IO,GMYLE iPad Pro 12.9 Case Slim Snap Cover Crystal Hard Clear Case for Apple iPad Pro 12.9 Inch - Transparent,,3.6,15,,Average (3.5-4),0.260008116765469,GMYLE,
B018VBRT7Q,EBOUR High Speed 6Gbps USB 3.0 to SATA HDD Hard Disk Driver Converter Cable,,3.8,20,,Average (3.5-4),0.2800110156102793,EBOUR,
B018VD9MNS,"SwitchEasy CoverBuddy Pencil Holder Back Cover for iPad Pro 12.9-inch 2015 Version (Compatible with Smart Keyboard, Smart Cover and Apple Pencil) (White)",,3.0,45,,Poor (<3),0.20002550983433104,SwitchEasy,
B018VEI9RW,XRT500 Replacement Remote Control fit for Vizio Smart Internet LED TVs with QWERTY Keyboard,8.95,4.4,137,Budget (<$20),Good (4-4.5),0.3400788485788414,XRT500,2.0294784580498866
B018VHK10W,"iCasso Rubber Coated Hard Case Only Compatible Older MacBook Air 13 (Models: A1369 / A1466, Older Version Release 2010-2017), Left and Right Brain",,4.4,218,,Good (4-4.5),0.340125809864769,iCasso,
B018VILQ2I,"EMART 2000W Photography Video Studio Lighting Kit, Softbox Umbrella Continuous Photo Lighting, 8.5 x 10 Feet Backdrop Stand Support System, 3 Muslin Backdrops",,4.5,237,,Good (4-4.5),0.3501368254750482,EMART,
B018VKBGVC,HIGHROCK IR Hidden Infrared Remote Extender Receiver Emitter Repeater System (with Power Adapter),16.99,4.1,147,Budget (<$20),Good (4-4.5),0.310084646268462,HIGHROCK,4.1338199513382
B018VL9OME,"Nomadic Gear Universal Advanced Accessory kit with Epic Photo Shooting 101 ebook for GoPro, Sony Action Camera, Garmin, Ricoh Action Cam, SJCAM and Smartphones (41 Items)",,4.0,42,,Average (3.5-4),0.30002377052744483,Nomadic,
B018VQ24EO,"TNP 4K HDMI Cable (10FT) UHD HDMI 2.0 18GBPs High Speed Ultra HD 4K 60Hz HDR Cord, Gold Plated Connectors Ethernet & Audio Return Channel (ARC) for 4K TV Apple TV 4K, PS4 Pro, Xbox One X",18.99,4.4,73,Budget (<$20),Good (4-4.5),0.34004174336526904,TNP,4.3061224489795915
B018VY5844,PolarLander 2 DIN 7'' Inch LCD Touch Screen Car Radio Player Support Bluetooth Hands Free 1080P Movie Rear View Camera,39.9,3.8,200,Low ($20-50),Average (3.5-4),0.2801153740234516,PolarLander,10.47244094488189
B018WJQL0S,SDS DS-1250ZJ Universal Sun Rain Shade Camera Cover Shield for Outdoor Camera,22.99,4.5,1099,Low ($20-50),Good (4-4.5),0.3506365863203514,SDS,5.097560975609756
B018WKJZWS,"GRIFITI Nootle Heavy Duty Metal Bike Clamp and Universal Phone Mount Adjustable for All iPhones, Smartphones, Galaxy, Andriod, HTC One, Nokia, Fits Handlebars, Music and Mic Stands, Tripods",15.98,3.6,45,Budget (<$20),Average (3.5-4),0.26002550983433104,GRIFITI,4.426592797783933
B018WNFLH8,"Lenskirt XL- Larger Anti-Reflection Portable, Flexible, Cuts Glare from Camera Lens",54.0,3.7,35,Mid ($50-100),Average (3.5-4),0.2700197121447104,Lenskirt,14.555256064690028
B018WOOGN2,Spigen R12E Wireless Headphones Bluetooth Headphones w/Mic Earbuds Headset/CVC 6.0 Noise Cancelling/Bluetooth 4.1 / Sweat-Proof/HD Sound Quality/Workout Headphone/Noise Isolation Ear-tip,,3.7,305,,Average (3.5-4),0.27017624976446886,Spigen,
B018WUZURM,"Mosiso Plastic Hard Case Cover Only for MacBook Pro 13 Inch with Retina Display No CD-Rom (A1502/A1425, Version 2015/2014/2013/end 2012), Gold",,3.4,81,,Below Avg (3-3.5),0.24004638151696547,Mosiso,
B018WXZNSK,"Batterytec Battery for HP 240 G4, 245 G4, 250 G4, 255 G4, 256 G4, HP HS03 HS04, HP Notebook 14 14g, 15 15g Series, HSTNN-LB6U HSTNN-LB6V 807612-421 807956-001.",,3.9,15,,Average (3.5-4),0.29000811676546895,Batterytec,
B018WZK5XQ,DROK Waterproof 60W Automatic Step Up Down Voltage Regulator Stabilizer 10V-36V to 12V 5A Buck Boost Power Converter 12V Volts Regulator for Fan Motor,17.82,4.0,100,Budget (<$20),Average (3.5-4),0.30005739712724483,DROK,4.443890274314215
B018X3E1PA,Sapphire Radeon Nitro R7 370 2GB GDDR5 DVI-I/DVI-D/HDMI/DP OC Version PCI-Express Graphics Card 11240-10-20G,,3.3,5,,Below Avg (3-3.5),0.23000231907584825,Sapphire,
B018X3IM6Y,"Cable Matters 2-Pack USB-C Cable (USB A to USB C Cable, USB C to USB Cable) in Black 1 Foot for Samsung Galaxy S9, S8, Note 8, LG G6, V30, Nintendo Switch, Google Pixel, Nexus 5X, 6P and More",,3.9,99,,Average (3.5-4),0.2900568173582827,Cable,
B018X975QG,BZONE AC 100-240V to DC 24V 3A Black Color Switching Power Supply Converter Adapter for LED Rope Light Strip Lights (5.5x2.1mm DC Output Jack),,4.1,55,,Good (4-4.5),0.3100313075239517,BZONE,
B018XB7L9A,ONCHOICE 7 Ports USB 3.0 Hub Network with On/Off Switch High Super Speed Adapter with Cable for Laptop PC,,3.0,18,,Poor (<3),0.2000098560723552,ONCHOICE,
B018XCIGFC,Archeer Stereo Bluetooth 4.0 Speakers Home Theater Bookshelf Bass Subwoofer Wireless Speakers A320 with 3 Drivers,,3.2,18,,Below Avg (3-3.5),0.2200098560723552,Archeer,
B018XF558U,"TIRIN Case For Fire 7 2015- Super Light Weight Children Cover Kids Case For Fire 7 Inch Display Tablet (Only Fit Fire 7"" Display 5th Generation - 2015 Release) - Rose",,4.2,62,,Good (4-4.5),0.32003536590668624,TIRIN,
B018XG0M2I,ANTOBLE 9V AC/DC Adapter Charger for Korg Volca Bass/Volca Keys/Volca Beats Sequencer Analog Rythm Machine Power Supply 6.5ft Cord,,4.3,24,,Good (4-4.5),0.3300133346861276,ANTOBLE,
B018XGI0RW,LQM® 10.8V 7800mAh New 40Y6797 Laptop Battery for Lenovo IBM ThinkPad T60 R60 R500 W500 T500 SL300 SL400 SL500 40Y6795 42T4619 42T4620 92P1133,30.49,3.8,224,Low ($20-50),Average (3.5-4),0.2801292884785413,LQM®,8.002624671916012
B018XI7QSE,"iCoverCase for iPad Pro 12.9 Case Clear, Ultra-Thin Transparent Soft TPU Back Cover Resistant Flexible Case for iPad Pro 12.9""(2015/2017) (Clear)",11.59,4.5,263,Budget (<$20),Good (4-4.5),0.350151899468062,iCoverCase,2.5698447893569845
B018XIRD8C,"Type C/Micro USB 2-in-1 Duo Cable (3.3 ft), JOTO Micro Type-C Duo Cable with Type C Convert Adapter, Charging Data Sync Cable for Both Micro USB Devices and Type-C Devices (Black)",,4.4,83,,Good (4-4.5),0.3400475410548897,Type,
B018XIW4K4,SKYVAST 19.5V 7.7A 150W PA-5M10 Laptop Adapter Charger for Dell Alienware M14x M15x M2010; 5150 5160 9100 9200; Precision M4400 M4500,,3.9,30,,Average (3.5-4),0.2900168132999,SKYVAST,
B018XNXIEA,"ILEDGear Rapid Folding Softbox Diffuser Kit with Honey Comb Grid Compatible with Lightstorm LS 1S 1C / 500/576 F&V K4000 K4000S LED Light Panels, no Speedring Needed",,4.1,28,,Good (4-4.5),0.3100156537619759,ILEDGear,
B018XTGC60,Belinda 35 2-in-1 Mini Display Port to HDMI VGA Cable Adapter Aluminum Case for Apple MacBook/MacBook Pro/iMac MacBook Air/Mac Mini,,3.4,21,,Below Avg (3-3.5),0.24001159537924135,Belinda,
B018XUHWGS,"Belinda USB-C to 3-Port USB 3.0 Hub with Ethernet Adapter for USB Type-C Devices Including the new MacBook, ChromeBook Pixel and More (Silver Aluminum)",,3.0,7,,Poor (<3),0.20000347861377243,Belinda,
B018Y0RNMA,"Perixx Periduo-712W Wireless Mini Keyboard and Mouse Set, White, US English Layout,PERIDUO-712",22.99,4.2,191,Low ($20-50),Good (4-4.5),0.3201101561027931,Perixx,5.460807600950118
B018Y7LSN8,2) MB Quart XC1-216 90 Watt Car Audio Component 6.5 Inch Speaker Systems X-Line,,3.3,23,,Below Avg (3-3.5),0.2300127549171655,2),
B018YALTHK,"Rosewill SP-7260 2.0 Woofer Speaker System for Gaming, Music and Movies, 60W RMS",,3.2,34,,Below Avg (3-3.5),0.2200191323757483,Rosewill,
B018YD7XXG,HP Chromebook 11 G3 New Replacement LCD Screen for Laptop LED HD Matte,29.8,4.3,80,Low ($20-50),Good (4-4.5),0.3300458017480034,HP,6.914153132250581
B00YBCHVU0,SquareTrade 3-Year Floor Care Extended Protection Plan ($350-399.99),,3.9,86,,Average (3.5-4),0.2900492803617758,SquareTrade,
B018YGT8B8,JacobsParts Flat Tangle-Free Short USB 3.0 Cable A-Male to Micro-B (2 Foot),,4.1,74,,Good (4-4.5),0.310042323134231,JacobsParts,
B018YHSD3G,Cables Direct Online 500ft White Speaker Cable 14AWG Wire Cl2 in Wall Bulk 14/2 Gauge 2 Conductor Audio,88.5,4.6,233,Mid ($50-100),Excellent (4.5-5),0.3601345063991999,Cables,19.197396963123648
B018YKTD1Y,"Waterproof 8 GB SYRYN Swimbuds Flip Bundle for Swimming with Music | Drag and Drop MP3, AAC, M4a, FLAC Using PC or Mac (No Apple Music, Spotify, or Other Streaming Services)",79.99,4.0,4295,Mid ($50-100),Average (3.5-4),0.30248952792312267,Waterproof,19.947630922693268
B018YKVSMG,Epson Home Cinema 2045 1080p 3D Miracast 3LCD Home Theater Projector,500.0,4.3,192,High ($200-500),Good (4-4.5),0.3301107358717551,Epson,116.00928074245941
B018YMYQXC,"The Grizz | Yosemite, California Half Dome Bear Tribute Sticker | for Cars Trucks Vans RVs Boats Journals or Walls | 5""",5.95,4.6,522,Budget (<$20),Excellent (4.5-5),0.3603020596292377,The,1.2906724511930587
B018YNACBG,"BLUEWIND All New Fire 7 2017 Case, Protective Kids Case for Fire 7 2017 Tablet (7th Generation, 2017 Release) Light Weight Shock Proof with Handle Stand Kids Case Cover for Fire 7 2017 Tablet,Red",,4.2,51,,Good (4-4.5),0.3200289884481035,BLUEWIND,
B018YPGAN8,Roll Bar Mount Compatible with GoPro Cameras & 3-Way Pivot Arm,,3.9,79,,Average (3.5-4),0.2900452219790413,Roll,
B018YPWORE,"IOGEAR Universal Ethernet to Wi-Fi N Adapter - Speeds of up to 300Mbps on 2.4GHz - Push-button Wi-Fi Protected Setup (WPS) - Supports WEP, WPA, WPA2, TKIP and AES encryption - GWU637",,4.1,2348,,Good (4-4.5),0.31136071775397506,IOGEAR,
B018YQJWM8,Canon PowerShot G5 X Digital Camera w/ 1 Inch Sensor and Built-in viewfinder - Wi-Fi & NFC Enabled (Black),497.98,4.1,110,High ($200-500),Good (4-4.5),0.31006319481686545,Canon,121.16301703163019
B018YSB2I8,"QICENT PCI USB C Express Card with USB3.1, Type C 2 Ports Superspeed Up to 10 Gbps and 15-Pin Power Connector for Windows 7/8/8.1/10 Above & Linux Kernal",,3.0,52,,Poor (<3),0.20002956821706552,QICENT,
B018YV3ALM,"USB to Audio Jack,USB to 3.5mm Jack Audio Adapter,3.5mm to USB,USB Headphone Adapter with 3.5mm Aux Stereo Converter Compatible PS4/PS5/PC/Laptop,with Built-in Chip.Plug and Play (White)",,4.2,211,,Good (4-4.5),0.3201217514820345,USB,
B018Z6LNHE,"Dell AC Power Adapter 65 Watt Dell PN: G6J41, 0G6J41, MGJN9, 43NY4",20.88,4.6,216,Low ($20-50),Excellent (4.5-5),0.36012465032684476,Dell,4.5292841648590025
B018Z9NU9U,Dell 3 ft NEMA 5-15P to C5 AC Power Adapter Laptop Cord Cable K260C,3.99,4.6,396,Budget (<$20),Excellent (4.5-5),0.36022900874001706,Dell,0.8655097613882865
B018ZB17P2,XTRONS® 15.6 Inch 1080P Video HD Digital Widescreen Car Overhead Coach Caravan Roof Flip Down DVD Player Game Disc with HDMI Port,354.89,3.4,63,High ($200-500),Below Avg (3-3.5),0.24003594567564823,XTRONS®,104.0733137829912
B018ZB86WY,"APEVIA X-QPACK3-GN Micro ATX Cube Gaming/HTPC Case, Supports Video Card up to 320mm/ATX PS, 2xGreen Windows, USB3.0/USB2.0/HD Audio Ports, 1 x 140mm Green LED fan, Flip Open Design, Dust Filter–Green",,4.4,447,,Good (4-4.5),0.34025857695708267,APEVIA,
B018ZJ49TA,UY CHAN Shockproof Dustproof Waterproof Rugged Protective Case Bag Pouch,,4.5,38,,Good (4-4.5),0.3500214514515966,UY,
B018ZPI7VU,"ienza® Premium Quality Ultra-Slim Headset Audio Jack Adapter Compatible with mophie Juice Pack Helium, Air and Plus and Other Battery Packs",,4.0,80,,Average (3.5-4),0.30004580174800344,ienza®,
B019014Q9U,MythGeek Digital Optical Audio 24K Gold Plated Toslink Cable 6FT- CL3 Rated,,4.4,20,,Good (4-4.5),0.3400110156102794,MythGeek,
B019033I24,CERRXIAN 0.2m Gold 3.5mm Female Stereo Jack to 2 RCA Plug AUX Auxiliary Headphone Adapter Audio Y Cable(Black)(2-Pack),7.99,4.5,1272,Budget (<$20),Good (4-4.5),0.35073688635078926,CERRXIAN,1.771618625277162
B01904CH70,"OKEPS Hxeredue YuanKanJu Flip Filters FLIP4 Single Filter Kit with Dive Filter for GoPro Hero4, Hero3+ and Hero3 Cameras¡",,4.6,10,,Excellent (4.5-5),0.3600052179206586,OKEPS,
B0190MCSS0,LoveRPi Certfied MicroUSB 5.25V 2.5A Power Supply with Power Switch and Status LED for Raspberry Pi,,4.4,179,,Good (4-4.5),0.3401031988752483,LoveRPi,
B0190OS3W8,ienza® Replacement 3.5mm 4-Pole Male to 2.5mm 3-Pole Female Angled Adapter,7.85,4.4,37,Budget (<$20),Good (4-4.5),0.34002087168263456,ienza®,1.7800453514739227
B019111EIK,"Venterior Portable Fish Finder, Water Depth & Temperature Fishfinder with Wired Sonar Sensor Transducer and LCD Display",,3.9,231,,Average (3.5-4),0.2901333468612758,Venterior,
B01913LLU4,"Mosiso Plastic Hard Case Cover for MacBook Air 11 Inch (Models: A1370 and A1465), Wine Red",,4.4,192,,Good (4-4.5),0.34011073587175517,Mosiso,
B01913MTZU,"Mosiso Plastic Hard Case Cover Only for MacBook Pro Retina 15 Inch, Deep Red",,4.0,330,,Average (3.5-4),0.30019074398852064,Mosiso,
B01914BV1C,"LQM New VI04 Laptop Battery for HP ProBook 440 G2 450 G2 Q140 Q141 Q142 Q143,HP Envy 14 15 17 Series 14-v000-v099 15-k000-k099 17-f000-f099,fit 756743-001 756745-001 756479-421 HSTNN-DB6K HSTNN-LB6K",,3.5,128,,Below Avg (3-3.5),0.2500736306581827,LQM,
B01917F3VS,"JOIOT 10pcs 4GB USB 2.0 Flash Drive Memory Stick Fold Storage with Thumb Swivel Design (Bulk, Black)",,4.0,18,,Average (3.5-4),0.3000098560723552,JOIOT,
B01919TW0O,"TOPSKY(TM) iPad 2 Case,iPad 3 Case,iPad 4 Case,Premium PU Leather And Fabric Case Smart Auto Wake/Sleep Cover with Velcro Hand Strap, Card Slots Case for iPad 2/3/4 ,With Stand Feature ,Grey-Brown",,4.3,38,,Good (4-4.5),0.33002145145159656,TOPSKY(TM),
B0191ASMJK,"AGPtEK A06S Bluetooth 4.0 Hi-Fi 50 Hours 16GB Playback MP3 Lossless Sound Music Player, Color Blue (Supports up to 64GB),",,3.3,164,,Below Avg (3-3.5),0.23009450234081716,AGPtEK,
B0191B5I2I,Philip Shaw AK59-00146A New Remote Control AK59-00145A Replaced for Samsung Blu-Ray DVD Player BD-EM57 BD-EM57/ZA BD-EM57C BD-EM57C/ZA BD-EM59 BD-EM59/ZA BD-EM59C BD-EM59C/ZA BD-E5700,9.99,4.0,31,Budget (<$20),Average (3.5-4),0.3000173930688621,Philip,2.491271820448878
B0191BIJOW,"iSeekerKit Micro USB Charger(6ft), 2 Pack High Charging Speed USB 2.0 A Male to Micro Nylon Braided Cords with Aluminum Connector for Samsung, Android more(Golden&Silver)",,4.2,59,,Good (4-4.5),0.32003362659980006,iSeekerKit,
